,Center Name,Center States,Wait Time,Kidney,Liver,Pancreas,Heart
4343,TXMH-TX1 Houston Methodist Hospital,Texas,1 Year to < 2 Years,291,71,2.0,12
4344,TXMH-TX1 Houston Methodist Hospital,Texas,2 Years to < 3 Years,264,39,3.0,9
4345,TXMH-TX1 Houston Methodist Hospital,Texas,3 Years to < 5 Years,289,46,3.0,10
4346,TXMH-TX1 Houston Methodist Hospital,Texas,5 or More Years,213,36,1.0,7
4355,TXPL-TX1 Medical City Fort Worth,Texas,All Time,145,0,0.0,0
4356,TXPL-TX1 Medical City Fort Worth,Texas,< 30 Days,5,0,0.0,0
4357,TXPL-TX1 Medical City Fort Worth,Texas,30 to < 90 Days,19,0,0.0,0
4358,TXPL-TX1 Medical City Fort Worth,Texas,90 Days to < 6 Months,15,0,0.0,0
4359,TXPL-TX1 Medical City Fort Worth,Texas,6 Months to < 1 Year,42,0,0.0,0
4360,TXPL-TX1 Medical City Fort Worth,Texas,1 Year to < 2 Years,39,0,0.0,0
4361,TXPL-TX1 Medical City Fort Worth,Texas,2 Years to < 3 Years,19,0,0.0,0
4362,TXPL-TX1 Medical City Fort Worth,Texas,3 Years to < 5 Years,6,0,0.0,0
4373,TXPM-TX1 Parkland Health and Hospital System,Texas,All Time,155,0,0.0,0
4374,TXPM-TX1 Parkland Health and Hospital System,Texas,< 30 Days,4,0,0.0,0
4375,TXPM-TX1 Parkland Health and Hospital System,Texas,30 to < 90 Days,7,0,0.0,0
4376,TXPM-TX1 Parkland Health and Hospital System,Texas,90 Days to < 6 Months,8,0,0.0,0
4377,TXPM-TX1 Parkland Health and Hospital System,Texas,6 Months to < 1 Year,9,0,0.0,0
4378,TXPM-TX1 Parkland Health and Hospital System,Texas,1 Year to < 2 Years,60,0,0.0,0
4379,TXPM-TX1 Parkland Health and Hospital System,Texas,2 Years to < 3 Years,12,0,0.0,0
4380,TXPM-TX1 Parkland Health and Hospital System,Texas,3 Years to < 5 Years,23,0,0.0,0
4381,TXPM-TX1 Parkland Health and Hospital System,Texas,5 or More Years,32,0,0.0,0
4384,TXRM-TX1 Christus Santa Rosa Hospital Medical Center,Texas,All Time,1,0,0.0,0
4385,TXRM-TX1 Christus Santa Rosa Hospital Medical Center,Texas,5 or More Years,1,0,0.0,0
4395,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,All Time,553,134,0.0,48
4396,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,< 30 Days,24,10,0.0,3
4397,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,30 to < 90 Days,46,21,0.0,5
4398,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,90 Days to < 6 Months,48,22,0.0,4
4399,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,6 Months to < 1 Year,90,25,0.0,7
4400,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,1 Year to < 2 Years,198,29,0.0,17
4401,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,2 Years to < 3 Years,81,9,0.0,7
4402,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,3 Years to < 5 Years,49,8,0.0,3
4403,TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,Texas,5 or More Years,17,10,0.0,2
4414,TXSW-TX1 Scott and White Memorial Hospital,Texas,All Time,207,0,5.0,5
4415,TXSW-TX1 Scott and White Memorial Hospital,Texas,< 30 Days,10,0,1.0,0
4416,TXSW-TX1 Scott and White Memorial Hospital,Texas,30 to < 90 Days,24,0,2.0,1
4417,TXSW-TX1 Scott and White Memorial Hospital,Texas,90 Days to < 6 Months,34,0,1.0,1
4418,TXSW-TX1 Scott and White Memorial Hospital,Texas,6 Months to < 1 Year,52,0,0.0,1
4419,TXSW-TX1 Scott and White Memorial Hospital,Texas,1 Year to < 2 Years,47,0,1.0,1
4420,TXSW-TX1 Scott and White Memorial Hospital,Texas,2 Years to < 3 Years,23,0,0.0,1
4421,TXSW-TX1 Scott and White Memorial Hospital,Texas,3 Years to < 5 Years,13,0,0.0,0
4422,TXSW-TX1 Scott and White Memorial Hospital,Texas,5 or More Years,4,0,0.0,0
4432,TXTC-TX1 Texas Children's Hospital,Texas,All Time,52,21,0.0,46
4433,TXTC-TX1 Texas Children's Hospital,Texas,< 30 Days,8,2,0.0,4
4434,TXTC-TX1 Texas Children's Hospital,Texas,30 to < 90 Days,6,7,0.0,2
4435,TXTC-TX1 Texas Children's Hospital,Texas,90 Days to < 6 Months,6,2,0.0,7
4436,TXTC-TX1 Texas Children's Hospital,Texas,6 Months to < 1 Year,8,3,0.0,9
4437,TXTC-TX1 Texas Children's Hospital,Texas,1 Year to < 2 Years,9,3,0.0,7
4438,TXTC-TX1 Texas Children's Hospital,Texas,2 Years to < 3 Years,7,2,0.0,6
4439,TXTC-TX1 Texas Children's Hospital,Texas,3 Years to < 5 Years,2,0,0.0,7
4440,TXTC-TX1 Texas Children's Hospital,Texas,5 or More Years,6,2,0.0,4
4450,TXTX-TX1 Baylor University Medical Center,Texas,All Time,1002,52,1.0,27
4451,TXTX-TX1 Baylor University Medical Center,Texas,< 30 Days,42,12,0.0,6
4453,TXTX-TX1 Baylor University Medical Center,Texas,30 to < 90 Days,61,11,0.0,6
4454,TXTX-TX1 Baylor University Medical Center,Texas,90 Days to < 6 Months,128,9,0.0,3
4455,TXTX-TX1 Baylor University Medical Center,Texas,6 Months to < 1 Year,85,9,0.0,3
4456,TXTX-TX1 Baylor University Medical Center,Texas,1 Year to < 2 Years,264,5,1.0,5
4457,TXTX-TX1 Baylor University Medical Center,Texas,2 Years to < 3 Years,167,1,0.0,3
4458,TXTX-TX1 Baylor University Medical Center,Texas,3 Years to < 5 Years,150,1,0.0,1
4459,TXTX-TX1 Baylor University Medical Center,Texas,5 or More Years,105,4,0.0,0
4463,TXTY-TX1 East Texas Medical Center,Texas,All Time,129,0,0.0,0
4464,TXTY-TX1 East Texas Medical Center,Texas,3 Years to < 5 Years,54,0,0.0,0
4465,TXTY-TX1 East Texas Medical Center,Texas,5 or More Years,75,0,0.0,0
4473,TXUC-TX1 University Children’s Health,Texas,All Time,12,2,0.0,0
4474,TXUC-TX1 University Children’s Health,Texas,< 30 Days,2,0,0.0,0
4475,TXUC-TX1 University Children’s Health,Texas,30 to < 90 Days,2,2,0.0,0
4476,TXUC-TX1 University Children’s Health,Texas,90 Days to < 6 Months,1,0,0.0,0
4477,TXUC-TX1 University Children’s Health,Texas,6 Months to < 1 Year,2,0,0.0,0
4478,TXUC-TX1 University Children’s Health,Texas,1 Year to < 2 Years,2,0,0.0,0
4479,TXUC-TX1 University Children’s Health,Texas,2 Years to < 3 Years,3,0,0.0,0
4489,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,All Time,362,37,0.0,0
4490,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,< 30 Days,3,0,0.0,0
4491,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,30 to < 90 Days,20,1,0.0,0
4492,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,90 Days to < 6 Months,23,4,0.0,0
4493,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,6 Months to < 1 Year,26,4,0.0,0
4495,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,1 Year to < 2 Years,109,11,0.0,0
4496,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,2 Years to < 3 Years,78,10,0.0,0
4497,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,3 Years to < 5 Years,76,7,0.0,0
4498,TXVA-TX1 Michael E. DeBakey VA Medical Center,Texas,5 or More Years,27,0,0.0,0
4501,TXWH-TX1 Wilford Hall Medical Center,Texas,All Time,2,0,0.0,0
4502,TXWH-TX1 Wilford Hall Medical Center,Texas,5 or More Years,2,0,0.0,0
4512,UTLD-TX1 Intermountain Medical Center,Utah,All Time,303,102,0.0,18
4513,UTLD-TX1 Intermountain Medical Center,Utah,< 30 Days,14,8,0.0,2
4514,UTLD-TX1 Intermountain Medical Center,Utah,30 to < 90 Days,23,11,0.0,1
4515,UTLD-TX1 Intermountain Medical Center,Utah,90 Days to < 6 Months,40,19,0.0,0
4516,UTLD-TX1 Intermountain Medical Center,Utah,6 Months to < 1 Year,85,22,0.0,1
4517,UTLD-TX1 Intermountain Medical Center,Utah,1 Year to < 2 Years,83,19,0.0,6
4518,UTLD-TX1 Intermountain Medical Center,Utah,2 Years to < 3 Years,29,9,0.0,3
4519,UTLD-TX1 Intermountain Medical Center,Utah,3 Years to < 5 Years,20,7,0.0,4
4520,UTLD-TX1 Intermountain Medical Center,Utah,5 or More Years,9,7,0.0,1
4530,UTMC-TX1 University of Utah Medical Center,Utah,All Time,238,59,2.0,32
4531,UTMC-TX1 University of Utah Medical Center,Utah,< 30 Days,23,3,0.0,1
4532,UTMC-TX1 University of Utah Medical Center,Utah,30 to < 90 Days,20,5,1.0,5
4533,UTMC-TX1 University of Utah Medical Center,Utah,90 Days to < 6 Months,29,3,0.0,1
4534,UTMC-TX1 University of Utah Medical Center,Utah,6 Months to < 1 Year,24,11,0.0,8
4535,UTMC-TX1 University of Utah Medical Center,Utah,1 Year to < 2 Years,60,17,0.0,3
4537,UTMC-TX1 University of Utah Medical Center,Utah,2 Years to < 3 Years,39,6,0.0,7
4538,UTMC-TX1 University of Utah Medical Center,Utah,3 Years to < 5 Years,35,8,0.0,6
4539,UTMC-TX1 University of Utah Medical Center,Utah,5 or More Years,8,6,1.0,1
4548,UTPC-TX1 Primary Children's Hospital,Utah,All Time,15,7,0.0,9
4549,UTPC-TX1 Primary Children's Hospital,Utah,< 30 Days,5,0,0.0,1
4550,UTPC-TX1 Primary Children's Hospital,Utah,30 to < 90 Days,2,0,0.0,1
4551,UTPC-TX1 Primary Children's Hospital,Utah,90 Days to < 6 Months,5,1,0.0,1
4552,UTPC-TX1 Primary Children's Hospital,Utah,6 Months to < 1 Year,1,1,0.0,2
4553,UTPC-TX1 Primary Children's Hospital,Utah,1 Year to < 2 Years,2,1,0.0,3
4554,UTPC-TX1 Primary Children's Hospital,Utah,2 Years to < 3 Years,0,3,0.0,1
4555,UTPC-TX1 Primary Children's Hospital,Utah,3 Years to < 5 Years,0,1,0.0,0
4562,VACH-TX1 Children's Hospital of the King's Daughters,Virginia,All Time,8,0,0.0,0
4563,VACH-TX1 Children's Hospital of the King's Daughters,Virginia,30 to < 90 Days,2,0,0.0,0
4564,VACH-TX1 Children's Hospital of the King's Daughters,Virginia,6 Months to < 1 Year,2,0,0.0,0
4565,VACH-TX1 Children's Hospital of the King's Daughters,Virginia,1 Year to < 2 Years,2,0,0.0,0
4566,VACH-TX1 Children's Hospital of the King's Daughters,Virginia,2 Years to < 3 Years,1,0,0.0,0
4567,VACH-TX1 Children's Hospital of the King's Daughters,Virginia,3 Years to < 5 Years,1,0,0.0,0
4577,VAFH-TX1 Inova Fairfax Hospital,Virginia,All Time,428,0,3.0,42
4579,VAFH-TX1 Inova Fairfax Hospital,Virginia,< 30 Days,22,0,1.0,3
4580,VAFH-TX1 Inova Fairfax Hospital,Virginia,30 to < 90 Days,24,0,0.0,8
4581,VAFH-TX1 Inova Fairfax Hospital,Virginia,90 Days to < 6 Months,34,0,0.0,10
4582,VAFH-TX1 Inova Fairfax Hospital,Virginia,6 Months to < 1 Year,64,0,1.0,8
4583,VAFH-TX1 Inova Fairfax Hospital,Virginia,1 Year to < 2 Years,91,0,0.0,5
4584,VAFH-TX1 Inova Fairfax Hospital,Virginia,2 Years to < 3 Years,83,0,0.0,5
4585,VAFH-TX1 Inova Fairfax Hospital,Virginia,3 Years to < 5 Years,61,0,0.0,0
4586,VAFH-TX1 Inova Fairfax Hospital,Virginia,5 or More Years,49,0,1.0,3
4596,VAHD-TX1 Henrico Doctors' Hospital,Virginia,All Time,170,0,0.0,0
4597,VAHD-TX1 Henrico Doctors' Hospital,Virginia,< 30 Days,2,0,0.0,0
4598,VAHD-TX1 Henrico Doctors' Hospital,Virginia,30 to < 90 Days,7,0,0.0,0
4599,VAHD-TX1 Henrico Doctors' Hospital,Virginia,90 Days to < 6 Months,13,0,0.0,0
4600,VAHD-TX1 Henrico Doctors' Hospital,Virginia,6 Months to < 1 Year,22,0,0.0,0
4601,VAHD-TX1 Henrico Doctors' Hospital,Virginia,1 Year to < 2 Years,59,0,0.0,0
4602,VAHD-TX1 Henrico Doctors' Hospital,Virginia,2 Years to < 3 Years,35,0,0.0,0
4603,VAHD-TX1 Henrico Doctors' Hospital,Virginia,3 Years to < 5 Years,22,0,0.0,0
4604,VAHD-TX1 Henrico Doctors' Hospital,Virginia,5 or More Years,10,0,0.0,0
4614,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,All Time,600,90,5.0,35
4615,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,< 30 Days,46,12,0.0,2
4616,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,30 to < 90 Days,71,10,1.0,5
4617,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,90 Days to < 6 Months,95,20,2.0,4
4618,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,6 Months to < 1 Year,98,25,0.0,3
4619,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,1 Year to < 2 Years,164,15,1.0,7
4621,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,2 Years to < 3 Years,76,2,0.0,7
4622,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,3 Years to < 5 Years,29,1,0.0,4
4623,"VAMC-TX1 VCU Health System Authority, VCUMC",Virginia,5 or More Years,21,5,1.0,3
4629,VAMV-TX1 Hunter Holmes McGuire Veterans Administration Medical Center,Virginia,All Time,0,0,0.0,9
4630,VAMV-TX1 Hunter Holmes McGuire Veterans Administration Medical Center,Virginia,90 Days to < 6 Months,0,0,0.0,4
4631,VAMV-TX1 Hunter Holmes McGuire Veterans Administration Medical Center,Virginia,1 Year to < 2 Years,0,0,0.0,1
4632,VAMV-TX1 Hunter Holmes McGuire Veterans Administration Medical Center,Virginia,2 Years to < 3 Years,0,0,0.0,2
4633,VAMV-TX1 Hunter Holmes McGuire Veterans Administration Medical Center,Virginia,3 Years to < 5 Years,0,0,0.0,2
4643,VANG-TX1 Sentara Norfolk General Hospital,Virginia,All Time,424,0,3.0,31
4644,VANG-TX1 Sentara Norfolk General Hospital,Virginia,< 30 Days,7,0,0.0,0
4645,VANG-TX1 Sentara Norfolk General Hospital,Virginia,30 to < 90 Days,32,0,1.0,3
4646,VANG-TX1 Sentara Norfolk General Hospital,Virginia,90 Days to < 6 Months,40,0,1.0,2
4647,VANG-TX1 Sentara Norfolk General Hospital,Virginia,6 Months to < 1 Year,61,0,0.0,5
4648,VANG-TX1 Sentara Norfolk General Hospital,Virginia,1 Year to < 2 Years,94,0,0.0,9
4649,VANG-TX1 Sentara Norfolk General Hospital,Virginia,2 Years to < 3 Years,63,0,0.0,3
4650,VANG-TX1 Sentara Norfolk General Hospital,Virginia,3 Years to < 5 Years,77,0,1.0,7
4651,VANG-TX1 Sentara Norfolk General Hospital,Virginia,5 or More Years,50,0,0.0,2
4661,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,All Time,560,63,21.0,37
4663,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,< 30 Days,15,6,0.0,5
4664,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,30 to < 90 Days,35,12,3.0,2
4665,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,90 Days to < 6 Months,57,13,5.0,5
4666,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,6 Months to < 1 Year,87,8,4.0,5
4667,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,1 Year to < 2 Years,134,15,3.0,7
4668,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,2 Years to < 3 Years,95,4,4.0,2
4669,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,3 Years to < 5 Years,90,3,1.0,6
4670,VAUV-TX1 University of Virginia Health Sciences Center,Virginia,5 or More Years,47,2,1.0,5
4679,VTMC-TX1 The University of Vermont Medical Center,Vermont,All Time,56,0,0.0,0
4680,VTMC-TX1 The University of Vermont Medical Center,Vermont,< 30 Days,4,0,0.0,0
4681,VTMC-TX1 The University of Vermont Medical Center,Vermont,90 Days to < 6 Months,6,0,0.0,0
4682,VTMC-TX1 The University of Vermont Medical Center,Vermont,6 Months to < 1 Year,15,0,0.0,0
4683,VTMC-TX1 The University of Vermont Medical Center,Vermont,1 Year to < 2 Years,11,0,0.0,0
4684,VTMC-TX1 The University of Vermont Medical Center,Vermont,2 Years to < 3 Years,13,0,0.0,0
4685,VTMC-TX1 The University of Vermont Medical Center,Vermont,3 Years to < 5 Years,5,0,0.0,0
4686,VTMC-TX1 The University of Vermont Medical Center,Vermont,5 or More Years,2,0,0.0,0
4696,WACH-TX1 Seattle Children's Hospital,Washington,All Time,51,18,0.0,13
4697,WACH-TX1 Seattle Children's Hospital,Washington,< 30 Days,3,3,0.0,0
4698,WACH-TX1 Seattle Children's Hospital,Washington,30 to < 90 Days,2,3,0.0,2
4699,WACH-TX1 Seattle Children's Hospital,Washington,90 Days to < 6 Months,4,1,0.0,4
4700,WACH-TX1 Seattle Children's Hospital,Washington,6 Months to < 1 Year,11,4,0.0,1
4701,WACH-TX1 Seattle Children's Hospital,Washington,1 Year to < 2 Years,11,2,0.0,5
4702,WACH-TX1 Seattle Children's Hospital,Washington,2 Years to < 3 Years,8,3,0.0,1
4703,WACH-TX1 Seattle Children's Hospital,Washington,3 Years to < 5 Years,10,1,0.0,0
4705,WACH-TX1 Seattle Children's Hospital,Washington,5 or More Years,2,1,0.0,0
4715,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,All Time,212,0,0.0,24
4716,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,< 30 Days,3,0,0.0,4
4717,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,30 to < 90 Days,8,0,0.0,0
4718,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,90 Days to < 6 Months,9,0,0.0,4
4719,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,6 Months to < 1 Year,29,0,0.0,4
4720,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,1 Year to < 2 Years,61,0,0.0,7
4721,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,2 Years to < 3 Years,34,0,0.0,1
4722,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,3 Years to < 5 Years,42,0,0.0,1
4723,WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,Washington,5 or More Years,26,0,0.0,3
4733,WASM-TX1 Swedish Medical Center,Washington,All Time,451,47,3.0,0
4734,WASM-TX1 Swedish Medical Center,Washington,< 30 Days,18,8,0.0,0
4735,WASM-TX1 Swedish Medical Center,Washington,30 to < 90 Days,17,0,0.0,0
4736,WASM-TX1 Swedish Medical Center,Washington,90 Days to < 6 Months,31,2,1.0,0
4737,WASM-TX1 Swedish Medical Center,Washington,6 Months to < 1 Year,51,5,0.0,0
4738,WASM-TX1 Swedish Medical Center,Washington,1 Year to < 2 Years,151,21,0.0,0
4739,WASM-TX1 Swedish Medical Center,Washington,2 Years to < 3 Years,73,4,0.0,0
4740,WASM-TX1 Swedish Medical Center,Washington,3 Years to < 5 Years,74,5,2.0,0
4741,WASM-TX1 Swedish Medical Center,Washington,5 or More Years,36,2,0.0,0
4752,WAUW-TX1 University of Washington Medical Center,Washington,All Time,481,129,0.0,36
4753,WAUW-TX1 University of Washington Medical Center,Washington,< 30 Days,29,13,0.0,3
4754,WAUW-TX1 University of Washington Medical Center,Washington,30 to < 90 Days,42,15,0.0,4
4755,WAUW-TX1 University of Washington Medical Center,Washington,90 Days to < 6 Months,63,18,0.0,5
4756,WAUW-TX1 University of Washington Medical Center,Washington,6 Months to < 1 Year,77,24,0.0,7
4757,WAUW-TX1 University of Washington Medical Center,Washington,1 Year to < 2 Years,99,19,0.0,9
4758,WAUW-TX1 University of Washington Medical Center,Washington,2 Years to < 3 Years,92,12,0.0,5
4759,WAUW-TX1 University of Washington Medical Center,Washington,3 Years to < 5 Years,56,9,0.0,2
4760,WAUW-TX1 University of Washington Medical Center,Washington,5 or More Years,23,19,0.0,1
4770,WAVM-TX1 Virginia Mason Medical Center,Washington,All Time,274,0,2.0,0
4771,WAVM-TX1 Virginia Mason Medical Center,Washington,< 30 Days,8,0,0.0,0
4772,WAVM-TX1 Virginia Mason Medical Center,Washington,30 to < 90 Days,17,0,0.0,0
4773,WAVM-TX1 Virginia Mason Medical Center,Washington,90 Days to < 6 Months,33,0,0.0,0
4774,WAVM-TX1 Virginia Mason Medical Center,Washington,6 Months to < 1 Year,30,0,0.0,0
4775,WAVM-TX1 Virginia Mason Medical Center,Washington,1 Year to < 2 Years,68,0,0.0,0
4776,WAVM-TX1 Virginia Mason Medical Center,Washington,2 Years to < 3 Years,45,0,0.0,0
4777,WAVM-TX1 Virginia Mason Medical Center,Washington,3 Years to < 5 Years,48,0,1.0,0
4778,WAVM-TX1 Virginia Mason Medical Center,Washington,5 or More Years,25,0,1.0,0
4789,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,All Time,17,9,0.0,11
4790,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,< 30 Days,1,0,0.0,1
4791,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,30 to < 90 Days,2,0,0.0,0
4792,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,90 Days to < 6 Months,3,0,0.0,2
4793,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,6 Months to < 1 Year,4,0,0.0,3
4794,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,1 Year to < 2 Years,5,4,0.0,1
4795,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,2 Years to < 3 Years,1,1,0.0,2
4796,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,3 Years to < 5 Years,0,3,0.0,1
4797,WICH-TX1 Children's Hospital of Wisconsin,Wisconsin,5 or More Years,1,1,0.0,1
4807,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,All Time,429,107,0.0,23
4808,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,< 30 Days,23,3,0.0,1
4809,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,30 to < 90 Days,30,5,0.0,0
4810,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,90 Days to < 6 Months,42,13,0.0,5
4811,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,6 Months to < 1 Year,53,25,0.0,1
4812,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,1 Year to < 2 Years,68,28,0.0,3
4813,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,2 Years to < 3 Years,61,11,0.0,8
4814,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,3 Years to < 5 Years,73,14,0.0,5
4815,WISE-TX1 Froedtert Memorial Lutheran Hospital,Wisconsin,5 or More Years,79,8,0.0,0
4825,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,All Time,164,71,0.0,19
4826,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,< 30 Days,6,5,0.0,1
4827,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,30 to < 90 Days,9,4,0.0,2
4828,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,90 Days to < 6 Months,17,14,0.0,4
4829,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,6 Months to < 1 Year,27,16,0.0,3
4831,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,1 Year to < 2 Years,35,15,0.0,4
4832,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,2 Years to < 3 Years,33,6,0.0,3
4833,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,3 Years to < 5 Years,27,8,0.0,1
4834,WISL-TX1 Aurora St. Luke's Medical Center,Wisconsin,5 or More Years,10,3,0.0,1
4844,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,All Time,736,84,14.0,9
4845,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,< 30 Days,28,7,1.0,2
4846,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,30 to < 90 Days,39,10,2.0,3
4847,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,90 Days to < 6 Months,73,15,2.0,0
4848,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,6 Months to < 1 Year,93,18,3.0,4
4849,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,1 Year to < 2 Years,209,15,1.0,0
4850,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,2 Years to < 3 Years,107,15,3.0,0
4851,WIUW-TX1 University of Wisconsin Hospital and Clinics,Wisconsin,3 Years to < 5 Years,106,4,0.0,0
